Metadata_id,Metadata_condition,Metadata_dose,Metadata_matrix,TrackObjects_Label,Track_Angle,Track_Integrated_Distance_Traveled,Track_DP,Track_Length,Track_Life_Time,Track_One_Cell,Track_MSD,Track_Positive_Sector,Track_Negative_Sector,Track_Neutral_Sector_Up,Track_Neutral_Sector_Down,Track_Sector,Track_Speed_max,Track_Speed,Track_Speed_Y,Track_Speed_X,Track_xFMI,Track_yFMI,Track_Directionality,Track_Distance_Traveled,Track_CI
C4,CP17,50,FN,28,2.400425350069196,197.1235871783337,2,111,111,TRUE,1.7627790552970128,1,0,0,0,1,9.297518503499244,-0.3918765396413482,0.4445985007449863,-0.22358775268629216,-0.5304330472410349,0.5661290155697735,-0.05948136169653728,0.31531356539425553,0.6962221847699492
C4,CP17,50,FN,280,-1.5525572417746514,58.97524790089884,2,41,41,TRUE,1.7705469483650458,0,0,0,1,4,9.581670238618832,-0.702090965690545,-1.6699063538962948,0.3151899345223123,0.3456365606182736,-2.772269534118997,1.2226888587086242,-0.39811034432878994,-0.3329494837448159
C4,CP17,50,FN,282,0.8105315570913796,49.77432265318179,1,25,25,TRUE,0.8090831731239974,0,0,1,0,3,10.445127211418148,-0.11657894143905831,0.20138118756032203,0.586023033390086,0.7128314014714091,0.1506600235013065,-0.8849846537154362,-0.9908190868044972,-1.246335420983912
C4,CP17,50,FN,287,2.48703855108083,68.76536194837017,2,21,21,TRUE,0.6324389511009536,1,0,0,0,1,16.148331109170307,1.2158165964365208,1.4193115605771787,-1.2209667461806257,-0.9674491387434863,0.8212320761246387,0.6442479125671101,-0.4454721684607549,0.7719731325028324
C4,CP17,50,FN,29,-0.10864217439564816,79.1827626120845,3,30,30,TRUE,17.976110348624314,0,1,0,0,2,13.825708486339808,0.5245605531036298,-0.5708708539568724,2.507802672898842,2.651584750304989,-0.6703599411242523,1.7602120132669872,0.06241596936193919,-1.661575660497012
C4,CP17,50,FN,296,2.993668026916454,109.91527399719607,2,36,36,TRUE,6.738702428210076,1,0,0,0,1,38.887686744418886,0.9249578586426161,0.1771184841709805,-1.6305845784208475,-1.465796031156076,-0.042451685726110217,0.9211414846198855,0.13388145541755378,1.038496718742556
C4,CP17,50,FN,30,2.7821798238563344,168.20977666283503,3,54,54,TRUE,29.278539820157164,1,0,0,0,1,13.680929438887176,0.9575104243225058,1.0882443977183198,-2.1805872157741915,-1.9484019300100701,0.6624694982916758,1.8430926820831501,1.5283181542767617,0.9663713127242048
C4,CP17,50,FN,301,2.983057324014606,156.59867370294688,1,57,57,TRUE,13.94998150600893,1,0,0,0,1,18.22624770571786,0.5889809552811667,-0.2018466241010595,0.17471725527518356,0.18312611639958634,-0.3375051287002536,-1.5692145410541773,-1.0520680734726338,1.0362917747110496
C4,CP17,50,FN,302,1.9191197753027893,63.01724363438697,2,25,25,TRUE,1.4059562782820092,0,0,1,0,3,63.23711759624187,0.42229073362236175,1.5606032889325976,-0.16252281973491844,-0.1965673487304999,1.3201063890580331,0.45388352259815373,-0.5610843313824675,0.15658637622054075
C4,CP17,50,FN,306,-2.565368867724377,75.35031183959097,1,35,35,TRUE,20.339197612009624,1,0,0,0,1,12.134340400921074,0.02234604461390273,-0.7800043592310444,-0.3018790311488811,-0.47191308276577565,-0.9747662896119204,-0.36825750892103426,-0.7162331888888951,0.8335212837714271
C4,CP17,50,FN,308,0.8173079005205743,38.32924924619994,2,20,20,TRUE,0.5991558627380038,0,0,1,0,3,9.863765288319923,-0.1718549733663015,1.1627496869556502,1.2191897061369288,1.631986261331788,1.3407829971153873,1.128376831817618,-0.6900746129548313,-1.2396283620493436
C4,CP17,50,FN,31,1.6582571106667299,42.877327210962655,1,86,86,TRUE,3.514057187797026,0,0,1,0,3,9.032929890141336,-1.6493243323520703,-0.08150360136883805,0.2874667792913591,0.25668575188860376,0.3616945262497363,-0.8613879800725095,-1.0133144219757246,-0.18919393215681393
C4,CP17,50,FN,311,1.9728157348987287,28.759636577705223,1,57,57,TRUE,0.08963172466001947,0,0,1,0,3,2.037122585599695,-1.6404121940403125,-0.21616258190728688,0.2926420270579336,0.28676671254995134,-0.29806564927754226,-1.6742463317553946,-1.1748186617634133,0.2245994804757278
C4,CP17,50,FN,318,2.1327072324028977,118.06462506754778,2,44,44,TRUE,10.552441676184905,0,0,1,0,3,29.79999307534559,0.5394524053150184,2.0715794563829006,-0.7267264224532181,-0.7688250910134271,1.7057584852730192,1.2628628868693337,0.41240775473489677,0.41728582756722493
C4,CP17,50,FN,320,2.0278800857244996,142.38496402127868,2,50,50,TRUE,11.760675176297005,0,0,1,0,3,23.90332809981695,0.6958300910272843,2.3088179221270404,-0.5851807504163618,-0.568524665377981,1.7932481411914896,1.2113331493678867,0.7087808133394095,0.29274934206133013
C4,CP17,50,FN,338,1.7871289580061074,29.299080746969864,2,22,22,TRUE,7.298848569665035,0,0,1,0,3,6.108949516438032,-0.7794238858126191,1.195886055206404,0.0753620382013248,-0.14949384827935241,2.1586043865815574,1.432746842857905,-0.7669433521319444,-0.015877202607604772
C4,CP17,50,FN,344,2.3058564837949063,63.83599413601492,2,25,25,TRUE,22.73418382520938,0,0,1,0,3,11.45031635257346,0.4556066325388313,0.9519720825430643,-0.45782977420245446,-0.5112115607815843,0.7339881308976436,0.0677144125245785,-0.6633634946365917,0.6049358036558086
C4,CP17,50,FN,35,1.8177487346758887,72.16075132646161,1,60,60,TRUE,0.4978375158649823,0,0,1,0,3,7.019129325337992,-0.9475246287527523,0.3336761197794834,0.19635311617902151,0.07208019780363403,0.77407127329319,-0.31065682756330143,-0.7174984368210549,0.02469607902591115
C4,CP17,50,FN,354,0.46972982396082974,151.7603836712618,2,57,57,TRUE,0.37912501872895016,0,1,0,0,2,21.55140740962921,0.5046057057984762,0.7102509689589556,1.6042228212912344,1.7048404865411277,0.4936382922123392,0.5782929638119789,0.403303228040037,-1.5221411459428849
C4,CP17,50,FN,359,-0.5616413851336497,65.80296973113366,2,26,26,TRUE,6.730468004522085,0,1,0,0,2,16.00789587591527,0.4285411915083363,-1.4699121724929718,1.6891559752866236,1.8394717065800912,-1.5245851081066104,0.9411098913516089,-0.38988722460881586,-1.4604543129630578
C4,CP17,50,FN,36,1.3827075065987766,77.32427856531787,1,41,41,TRUE,1.1595806744290256,0,0,1,0,3,13.727086815734955,-0.2541050777194298,0.018603882993765072,0.3299789055944631,0.3591242733571691,-0.04527828209482833,-1.361300899064807,-1.0478020355634814,-0.5626913193925063
C4,CP17,50,FN,367,-1.9599078274052872,45.987816687357245,2,22,22,TRUE,1.5242061866118493,0,0,0,1,4,8.368095118787018,-0.0033280617097942214,-2.305402152460413,-0.3046169299470431,-0.4849068534951729,-2.700661495829863,1.3673812456541188,-0.5417889428950226,0.20838276142665893
C4,CP17,50,FN,368,0.8234922357874944,19.243943190104684,1,33,33,TRUE,1.2654934656129806,0,0,1,0,3,2.836813617463492,-1.55465971238353,-0.1716752515432318,0.33443666077730105,0.49106622497537794,-0.12486687965306686,-1.3602869563489848,-1.151415825307613,-1.2334699188539775
C4,CP17,50,FN,37,-2.9472551485956786,281.67079593724367,1,107,107,TRUE,33.69622333858073,1,0,0,0,1,15.596519398516577,0.4531051725707733,-0.30077129079053877,0.040629516080181505,0.030569441726968176,-0.4280780928000356,-1.3357023678860094,-0.6506556903878502,1.0277365503977565
C4,CP17,50,FN,371,-2.178007238332032,89.78469697637959,1,52,52,TRUE,67.23698837210401,0,0,0,1,4,12.822872827046366,-0.42268627266235914,-0.7600155022876702,0.03624015010378512,-0.11858878910799721,-1.105407064097417,-0.6398227302084709,-0.7354607233134944,0.4687157665506361
C4,CP17,50,FN,374,2.5296042872370452,73.74487064341606,3,43,43,TRUE,5.624688187251954,1,0,0,0,1,17.065039344648753,-0.4272313122768259,0.9659208785945838,-0.9063716260476888,-1.6725167723524073,1.317788605205436,1.857192474747509,0.008718080280957295,0.8062659956665863
C4,CP17,50,FN,376,2.340329931974426,34.654418471600124,2,20,20,TRUE,6.549211568936097,0,0,1,0,3,8.855937086000255,-0.36073887370741003,0.5228342086652413,-0.2181550402164408,-0.5071394693277536,0.6557345766527419,-0.0071411180171496785,-0.9138325143264208,0.6392023850996312
C4,CP17,50,FN,377,1.6938059501901523,46.13664275254863,2,28,28,TRUE,1.1386099671300975,0,0,1,0,3,10.566371797257258,-0.4731950973720486,0.8183380371455885,0.20512599686400276,0.1543363660235947,1.1509670288211367,0.12592153174567894,-0.7962067976598074,-0.1410650399719601
C4,CP17,50,FN,38,2.298839955471521,47.68065258743458,3,41,41,TRUE,0.44426509988898316,0,0,1,0,3,5.437160600825122,-0.9778450043269443,0.7344056287605009,-0.3102630478402141,-1.1634034904413761,1.6330658941626717,1.5463642137721585,-0.4798623790461665,0.5978271432952728
C4,CP17,50,FN,39,2.4042614599859595,98.89951432190223,2,78,78,TRUE,4.281237157024974,1,0,0,0,1,7.553326154371535,-0.8876151846045399,0.24336681696091278,-0.07110125249164827,-0.5188890649556097,0.5463460549637604,-0.08871623023323087,-0.4456509123517131,0.6997409585126151
C4,CP17,50,FN,394,-1.6914151735092728,67.66292762667773,2,33,33,TRUE,3.898120885297831,0,0,0,1,4,14.998229476853355,-0.07699161820871969,-1.5126139767260738,0.18676804273128075,0.15894245817745062,-1.859064445998092,0.10592559081113798,-0.6204614021232578,-0.14429592322926238
C4,CP17,50,FN,396,-1.9163404267127884,13.55474117225097,1,30,30,TRUE,1.9035040070610991,0,0,0,1,4,2.157536275868721,-1.6854915461209872,-0.31179400580155103,0.27568826940027147,0.17963409656238735,-0.7965517595688123,-1.1883935681678253,-1.1511653147129437,0.15302779288802046
C4,CP17,50,FN,40,-1.9851053715293003,155.54178562375375,2,60,60,TRUE,10.412161801640016,0,0,0,1,4,12.049288946027753,0.43262592728873833,-1.8817369835357112,-0.2166326528652249,-0.2539038718646032,-1.908144827076475,0.3299081778514648,0.2698850368905378,0.23995699919854505
C4,CP17,50,FN,408,-2.6984189755175843,81.13417357753478,2,27,27,TRUE,14.333387081305549,1,0,0,0,1,37.821859237007224,0.9055322988354825,-1.6055251710710046,-1.7511877047981232,-1.5888976117300853,-1.4498128752026012,1.3790165783525148,-0.0453254966409602,0.921839631214505
C4,CP17,50,FN,41,-0.9320451958838194,232.94990083793292,1,102,102,TRUE,0.4411343584359739,0,0,0,1,4,16.922866252085036,0.11048211641664732,-0.9346371431748862,0.6665427654898118,0.7731225994956833,-1.1161925583333272,-0.5975267353975254,0.026846982232164713,-1.1198262289924688
C4,CP17,50,FN,420,0.5409388388512552,57.353659017777474,1,34,34,TRUE,12.68975925705795,0,1,0,0,2,9.84272927392601,-0.4446542072538172,-0.08943072945440136,0.46126585308312584,0.58321944927001,-0.16309909176961387,-1.2824749737822319,-1.0632129792931218,-1.4752175969240882
C4,CP17,50,FN,438,1.1051916275509144,51.57807590651717,2,20,20,TRUE,32.56324176690484,0,0,1,0,3,8.923701315683934,0.5091260589688521,1.8076288058952967,1.0196141773886744,1.079562426892836,1.4895212622175356,0.803406852022109,-0.5937633771778006,-0.9193748701946418
C4,CP17,50,FN,44,-1.8940733037063304,209.57247717569095,2,82,82,TRUE,33.07026131688493,0,0,0,1,4,16.59284628811207,0.38478591119699973,-1.7791165470503316,-0.07010906693249112,-0.10076288040465715,-1.8395663983979815,0.16812292728448566,0.6237296887525647,0.12439145799180915
C4,CP17,50,FN,441,2.695130326284065,64.23477422900685,1,22,22,TRUE,48.72971786023311,1,0,0,0,1,16.88242668656175,0.845231565648483,0.245179204510217,-0.40371845459220057,-0.35303199512068056,0.020969403927352442,-0.6630736776805382,-0.8703195287763654,0.9199130168737888
C4,CP17,50,FN,45,2.5045895393115334,107.32347443759045,1,91,91,TRUE,1.976914511044927,1,0,0,0,1,8.399536860336768,-0.977389197091514,0.14681322749016001,-0.06257423569707157,-0.5620440282027344,0.4165939013424251,-0.1407735505127424,-0.40762200799124476,0.7863536819322499
C4,CP17,50,FN,47,-2.574237320379497,47.98807605311684,2,30,30,TRUE,4.73428216125791,1,0,0,0,1,9.5509080038661,-0.525934052733375,-0.8270444905027795,-0.36580050797648067,-0.8486675176292338,-1.252850164101403,0.2912593449199213,-0.745038288808385,0.8400550991085919
C4,CP17,50,FN,48,-2.7057279647063277,36.80311065645411,1,111,111,TRUE,3.1144551186288103,1,0,0,0,1,2.9667038654956137,-1.8152127830574238,-0.24567999646554883,0.27199870006415083,0.0962876273806333,-0.4816058898783278,-1.4090607971359572,-1.1280232493591102,0.9260738466147347
C4,CP17,50,FN,50,-2.1473710269353488,85.43227038959938,1,111,111,TRUE,15.33665146205576,0,0,0,1,4,6.12415935447798,-1.383479750342734,-0.2872172756333278,0.2700900811510997,0.21038623100448522,-0.5453886875339552,-1.4891316898868208,-1.0822322684361343,0.4341019800195479
C4,CP17,50,FN,51,1.33309656312246,138.3214734234981,2,64,64,TRUE,12.165500317057173,0,0,1,0,3,10.273497436385844,0.002221798122346112,1.4001839861105878,0.5755219848790273,0.6766350961814366,1.4693580910012323,0.5711334094850314,0.2581420967390577,-0.6287041349003786
C4,CP17,50,FN,52,-2.739306420076287,77.35559816279228,1,45,45,TRUE,2.2114310451930077,1,0,0,0,1,14.473967236330454,-0.4250325028585905,-0.38783165380884516,0.033678932734219375,-0.12338718156829971,-0.584125882424646,-1.0576072062171356,-0.9425402349259465,0.9446757643732056
C4,CP17,50,FN,53,2.7061054138885687,99.43742715271739,1,111,111,TRUE,4.2522048413409665,1,0,0,0,1,6.584801388482904,-1.2591410030527137,-0.05971466479187315,0.03895942015894224,-0.5152367069841843,0.10137145352642092,-0.4014628171021387,-0.580894069996784,0.9262907206077643
C4,CP17,50,FN,54,-2.4339596586300565,7.698215373307229,1,32,32,TRUE,0.2725452801809751,1,0,0,0,1,1.1821163356779494,-1.899437802889669,-0.2567251998565886,0.27409853881620816,0.04679304781837428,-0.6329317952582781,-1.2440495994417466,-1.168075629461208,0.7264766558680832
C4,CP17,50,FN,62,1.459634669195483,99.08219959716993,1,111,111,TRUE,1.5095881882978817,0,0,1,0,3,6.844844745929384,-1.262294737781052,0.016667505442255173,0.31603421399341525,0.3715361113766598,0.3122450329838298,-0.92082251710595,-0.8135050672519188,-0.4591519566807208
C4,CP17,50,FN,63,2.999816688496936,27.687115109125752,1,60,60,TRUE,0.8017560168250804,1,0,0,0,1,3.311054545045463,-1.6836670173886825,-0.22297743554829258,0.2646481233530395,0.11210245043849572,-0.32787409566269093,-1.4625138459148472,-1.1489776032451031,1.0397050668685794
C4,CP17,50,FN,71,2.0303957188144364,92.42715810250347,2,26,26,TRUE,7.024062310693025,0,0,1,0,3,19.011698899576974,1.4685752630355455,2.5836621991419633,-0.6868794120737703,-0.46022833395193735,1.5154137076029115,0.8314848167996497,-0.11320733583801908,0.2958208333133612
C4,CP17,50,FN,76,2.274979122085262,185.0084390409299,2,101,101,TRUE,4.411152114125198,0,0,1,0,3,8.74341708743893,-0.33518389238042967,0.6234168748866845,-0.21511425456679528,-0.490838810511963,0.7754733878871254,0.08625573862311327,0.3437981675320253,0.5733213825754838
C4,CP17,50,FN,80,-0.696439667559968,87.54221474163552,1,54,54,TRUE,3.439742915833916,0,1,0,0,2,10.017981365678233,-0.5288846582319198,-0.6778232008260142,0.6753863347205216,0.9724825559654199,-1.0315910710616487,-0.4683034891013449,-0.6794677174432957,-1.352555174093767
C4,CP17,50,FN,82,1.6424407484182966,172.22803900970376,2,111,111,TRUE,1.052228377834,0,0,1,0,3,7.045701860069516,-0.6129009326376215,1.1783889265567558,0.22526089580064138,0.1773810440163624,1.8565407120699684,0.9916714111424996,0.9364649251901432,-0.21065932919654923
C4,CP17,50,FN,83,-3.1277108812223386,4.740194108345616,1,36,36,TRUE,0.17692623597197432,1,0,0,0,1,0.6767952632453776,-2.0096900593179026,-0.22975533581969082,0.2805758618486933,-0.033630758253103174,-0.3675972788511108,-1.2477257525460763,-1.1749883637218215,1.0532341860987977
C4,CP17,50,FN,86,1.8688146616129393,32.34110799446196,1,72,72,TRUE,0.35832030667593606,0,0,1,0,3,3.135448220586434,-1.6971093295885222,-0.1804900969952112,0.2860088368849842,0.24178421656655508,-0.09672321992120402,-1.416854996872867,-1.1361645690341544,0.09164910467148991
C4,CP17,50,FN,88,1.8655648250902033,43.4581597115134,2,36,36,TRUE,12.429531343528538,0,0,1,0,3,6.047981877941097,-0.9293619315419948,0.4857028723495279,0.14325790988314083,-0.04805232471280161,1.0591328544278082,0.07729685724525218,-0.8282917053813879,0.08741743596523024
C4,CP17,50,FN,89,-2.735672658975221,113.7237692746715,1,53,53,TRUE,0.8407781856999448,1,0,0,0,1,26.52986223709622,-0.00616062446107579,-0.42663636486846623,-0.027467822277515132,-0.11941353986263993,-0.5843090251705176,-1.062976533028701,-0.8308784162553601,0.9427305124288158
C4,CP17,50,FN,90,0.9214879221212676,266.7523910636145,1,111,111,TRUE,0.06856304934100761,0,0,1,0,3,19.48699021581054,0.22629278161877772,0.07482873460481464,0.45978275600914226,0.503825208931532,-0.05229256629483198,-1.2791617185579052,-0.6114591928171659,-1.1313204622577908
C4,CP17,50,FN,91,1.7427406014136602,154.1143985469983,2,111,111,TRUE,9.431045442305411,0,0,1,0,3,6.08915029569643,-0.773715081460701,1.0370479382920772,0.14127287584707227,-0.011507572276682754,1.8683809913165799,1.04055834508511,0.7469948338719034,-0.07517107286799547
C4,CP17,50,FN,92,1.8721275486154254,126.96084839657674,1,111,111,TRUE,11.071220226556814,0,0,1,0,3,5.797024159684415,-1.0147861717230637,-0.14390813124810126,0.27785228484609975,0.262168455988759,-0.179018902950683,-1.5231245173367394,-1.0511847322038443,0.09595852642403323
C4,CP17,50,FN,93,1.7004976031744996,28.981166436033963,1,27,27,TRUE,1.868696949033982,0,0,1,0,3,5.57770199938599,-1.0533899790216488,0.05605300323389085,0.27032594670490445,0.24096957551411516,0.2700556476750205,-0.9715767346976085,-1.0835368079402679,-0.13202711000814427
C4,CP17,50,FN,94,2.364374285196949,42.00115310905805,1,50,50,TRUE,1.089632406655993,1,0,0,0,1,4.485961580523741,-1.304855283179338,-0.0332590673955479,0.15576780471040738,-0.16610104382046548,0.2028149714010897,-0.7638354080557033,-0.9984913508712899,0.6624384463421056
C4,CP17,50,FN,95,2.6602228641909478,21.683311170433175,1,27,27,TRUE,2.4127906177599923,1,0,0,0,1,4.488332365158882,-1.3275051651618235,-0.22196390980239877,0.28652004689285304,0.27416246386503246,-0.33973341359593784,-1.7008982457586368,-1.1801241033973466,0.8986484344119471
C4,CP17,50,FN,96,-1.3776736638422398,109.590039579535,2,39,39,TRUE,1.5071775901570028,0,0,0,1,4,14.828381770781235,0.6744748723201179,-2.60202433669024,0.6243724345022361,0.6379321862476497,-2.3915574347547492,0.7987405350837852,0.06990490621881555,-0.5694206894943302
C4,CP17,50,FN,98,1.0632067389926059,215.2491482422498,1,70,70,TRUE,6.943539712804388,0,0,1,0,3,14.25597260781635,0.9045632656241817,1.0248200646357477,0.7894048026673756,0.7661237653772514,0.6301111110135326,-0.3556771446554872,0.16782954802809363,-0.9698981039523324
C4,vehicle,None,FN,1,1.1213955131990014,153.964352935593,1,77,77,TRUE,0.15537715437699604,0,0,1,0,3,69.39627899267046,-0.16353655515912804,-0.19886543449262326,0.3070460797829594,0.3240972678712586,-0.3246147273762502,-1.7088513425761684,-1.1505980051571856,-0.8995825793403602
C4,vehicle,None,FN,10,2.6900591793693813,288.5308668483952,2,111,111,TRUE,7.674561292356481,1,0,0,0,1,12.315297609731234,0.41964359109324423,0.6220659280586865,-0.9436631929557512,-1.0584665064141017,0.4390669597342243,0.5109083776352895,1.7484324902709172,0.9169161253982816
C4,vehicle,None,FN,14,-3.0431515049283293,343.6030774872036,1,111,111,TRUE,5.080595614964949,1,0,0,0,1,22.77848455777013,0.9085784739468563,-0.30229002889646656,-0.22442072010052733,-0.1732544818789692,-0.419389107983855,-1.0356723408881108,-0.07130440893938259,1.0467738519029783
C4,vehicle,None,FN,15,1.7131053033846502,51.03961072271682,1,111,111,TRUE,0.5417650308849873,0,0,1,0,3,2.340359661156547,-1.688820153972756,-0.2091925701574484,0.2945804332494401,0.29645103500047093,-0.2541905532590501,-1.6254401867088113,-1.155107139279778,-0.1150205514976299
C4,vehicle,None,FN,16,1.0536174011868529,100.6860233095558,1,111,111,TRUE,2.2609647648900917,0,0,1,0,3,6.362393673758573,-1.2480558802912705,0.08142486019527871,0.421534452620105,0.7039242605940865,0.47605421245893303,-0.5673599050440848,-0.6481009640744266,-0.9812771485705589
C4,vehicle,None,FN,17,-3.1152908116325984,144.2133732661393,2,111,111,TRUE,3.890455925849721,1,0,0,0,1,6.581537800515965,-0.8616170665031555,-0.252488752467123,-0.3222355637577808,-1.0561335330833148,-0.4052244277750529,0.28053637924570013,0.13197429723946846,1.0528944641847666
C4,vehicle,None,FN,18,1.0171985752319905,112.7063319307415,1,111,111,TRUE,1.551942726055973,0,0,1,0,3,6.877703657057954,-1.1413387516452276,-0.0633527622559349,0.369140354843063,0.513921437213255,0.03807620007010381,-1.1783265807945427,-0.8922751644456065,-1.0239202292586815
C4,vehicle,None,FN,19,0.9461946894732852,71.59686281207092,1,111,111,TRUE,0.46102060220515984,0,0,1,0,3,6.911219144157051,-1.5063114526601993,-0.06409969793316926,0.3808218518816632,0.6833651648032845,0.2648742592861451,-0.8041399501547162,-0.8793847375436382,-1.104279314869682
C4,vehicle,None,FN,2,-2.669850361506085,105.5269163550186,1,46,46,TRUE,1.097776031377121,1,0,0,0,1,9.348373495024124,0.14818613553304932,-0.7930097944928772,-0.4836914105750983,-0.6532425479361966,-0.9547700954016768,-0.14577440145835976,-0.42301279654885815,0.9046611896781249
C4,vehicle,None,FN,21,2.646881037547169,233.57127444025414,1,111,111,TRUE,11.655386008576697,1,0,0,0,1,14.323258917143445,-0.06829145934434758,0.1434807352267913,-0.19167665111866827,-0.3559395134157567,0.07145054919570142,-0.6308746842480749,-0.00480019343305857,0.8901311458818438
C4,vehicle,None,FN,23,-2.8960104583514497,305.7715624434456,2,111,111,TRUE,8.273147170623961,1,0,0,0,1,15.080363328619004,0.5727076751984969,-0.9344820212160979,-1.690352655815854,-1.7583111125667508,-0.9876128494145263,1.4244201257992957,3.174669819486033,1.0125153250916274
C4,vehicle,None,FN,24,0.5917035609749738,128.02987213921446,1,111,111,TRUE,1.2188124180500528,0,1,0,0,2,7.0054422267698255,-1.0052953052350209,0.01029260736370232,0.5486133082597526,0.9354311691217295,0.14631853356772606,-0.6328244960883777,-0.5395925239203763,-1.4381390318357141
C4,vehicle,None,FN,25,2.5084601405203855,269.50333815896664,1,111,111,TRUE,10.130522669929418,1,0,0,0,1,12.676719558801581,0.25071587958780417,-0.11740920556842618,0.188805074475228,0.1819304830429194,-0.2490352436196062,-1.524098443324415,-0.9011532971448473,0.7894798717802457
C4,vehicle,None,FN,26,-2.3678261456468053,278.5471951638594,2,111,111,TRUE,8.513038541123864,1,0,0,0,1,15.227801750005288,0.33100786558111794,-1.404549545453633,-0.5529695296116783,-0.6612212423484436,-1.5067603887240995,0.2669387257818544,1.3425691212977158,0.6657285202881745
C4,vehicle,None,FN,29,2.6705809835026586,157.5581005459897,1,45,45,TRUE,13.957889810152906,1,0,0,0,1,22.6118646414772,1.3550758608894722,0.6155686463837947,-0.8754869022186562,-0.6375488416314455,0.22035049758334108,-0.17268665216603715,-0.06587040226027324,0.9051129100911613
C4,vehicle,None,FN,3,2.354430408001598,83.31615542421875,1,111,111,TRUE,10.368346025792025,0,0,1,0,3,5.333688717486974,-1.4022667648951166,0.004499264490207553,0.13196428003996488,-0.31959902599006484,0.4001689377667643,-0.4290574010597212,-0.6892704340003023,0.652896128567856
C4,vehicle,None,FN,30,1.5412553470758004,79.6130023712248,2,80,80,TRUE,0.7348816701850331,0,0,1,0,3,5.493666502802765,-1.1577878986198213,0.455090286456166,0.31091772273228985,0.3502342322637714,1.3139996247545342,0.31428143270521586,-0.4463196280456753,-0.3483323598849766
C4,vehicle,None,FN,31,1.8376664449983238,228.3284057523115,2,98,98,TRUE,14.431027428944445,0,0,1,0,3,13.436579766427759,0.1568372410988996,1.7076636603199775,-0.07745455858534116,-0.1504433991255059,1.6684676889769654,0.8441097498858402,1.4768922847350034,0.050923272710175924
C4,vehicle,None,FN,32,0.24477312361978,107.02016702718738,2,31,31,TRUE,2.2282435417249253,0,1,0,0,2,17.7547194398965,1.3418655405340918,0.47121508692241343,2.2780438264703213,1.9157756273443418,0.12272323486510575,0.7139099427718305,-1.9924739337521294e-4,-1.6290199760152793
C4,vehicle,None,FN,34,1.5338002101549815,28.291213450842005,2,26,26,TRUE,0.8630700786260237,0,0,1,0,3,4.664273230901629,-1.0367994254578918,0.7494308187908867,0.3222220058945996,0.3746378335219449,1.772241909734018,0.8821252071796564,-0.8511156271665138,-0.3584767695532099
C4,vehicle,None,FN,35,1.2173750741891223,205.5635519449716,3,98,98,TRUE,3.9096919780011166,0,0,1,0,3,10.821505051579402,-0.07235733180631428,1.906391360584173,0.8531992291910697,1.0688664039313458,2.1246697710495392,1.5190054680858562,1.832700939729046,-0.7793413568952832
C4,vehicle,None,FN,36,-0.09376111833036264,38.74188396264691,1,94,94,TRUE,0.20589969984997716,0,1,0,0,2,4.3915895349353455,-1.735127069603759,-0.24229939359124902,0.39322578812702336,0.9799210205051477,-0.43800983994100473,-0.7535653525514456,-1.0112494593086527,-1.6636225212035818
C4,vehicle,None,FN,37,2.4122347222856058,173.4393274685715,2,64,64,TRUE,8.447992735459726,1,0,0,0,1,13.881329102935723,0.5465973572457558,0.9295323200287392,-0.619343579186044,-0.6531387475371974,0.6767909063397931,0.1683211770479662,0.31188526955349244,0.707007136320373
C4,vehicle,None,FN,4,3.081689360365181,59.64569271791153,1,111,111,TRUE,0.5276519567049561,1,0,0,0,1,3.782835287272918,-1.6124147646967368,-0.22684635275625634,0.2660844442610562,0.14628810210653806,-0.35004932377136727,-1.5161341169082152,-1.1207244020188716,1.0509233181259003
C4,vehicle,None,FN,40,1.6113302890126429,86.25297158506405,2,37,37,TRUE,3.057005722545042,0,0,1,0,3,11.981266398284756,0.1978683605424711,2.0578026438531225,0.23110553214917617,0.23012200189701307,1.993416291510967,1.156351343556224,-0.05937641557636528,-0.2529474075092305
C4,vehicle,None,FN,42,-0.057303312006824716,160.90588957117686,1,57,57,TRUE,5.208613600941063,0,1,0,0,2,15.088288283307056,0.6640947684419563,-0.2931224287413777,1.0807756698415,1.0985876225422102,-0.4165306258090926,-0.5787607474196643,-0.3346832156531128,-1.6673679212983052
C4,vehicle,None,FN,5,-3.0389561222754464,202.34116548660722,2,71,71,TRUE,4.706448222768932,1,0,0,0,1,21.331237165192434,0.6809590900316165,-0.5014831080950868,-1.56905786304359,-1.557654165849682,-0.5940437195791695,1.043851124146424,1.3548245588340107,1.0462005468357083
C4,vehicle,None,FN,51,-0.47754291476536825,104.84297833372996,3,32,32,TRUE,13.243104912193285,0,1,0,0,2,12.644165143815348,1.1608966914186791,-2.2186789831888794,3.0119128192383235,2.631432327664687,-1.8129874596613196,2.1463674623534694,0.648243904184019,-1.5172891712716636
C4,vehicle,None,FN,55,-2.6008716868269013,55.5831648434853,3,20,20,TRUE,30.061915044792592,1,0,0,0,1,9.352206458359982,0.7149850130345519,-1.8825799691184346,-1.648252612441482,-1.6137213020637853,-1.7560311511032483,1.5909067904685497,-0.3517635973241947,0.8591330397925403
C4,vehicle,None,FN,57,-2.131601758796854,145.53524808336007,2,48,48,TRUE,44.23962214325589,0,0,0,1,4,19.11702322702915,0.8820448815710377,-1.907366845211226,-0.4477838065943656,-0.38613128998350027,-1.6987592728807632,0.19321740901881398,0.08714363778509408,0.4160117239909203
